상가업소번호,상호명,업종코드,업종명,시도명,시군구코드,시군구명,행정동코드,행정동명,지번본번지,지번부번지,지번주소,경도,위도,code,y,x,area_code
20453601,신세계푸드,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168064000,역삼1동,838,,서울특별시 강남구 역삼동 838,127.032148559881,37.49003999953911,109001,443399.1789425607,202843.1282695484,1001052.0
20475909,청산,Q03A02,음식점-일식,서울특별시,11680,강남구,1168056500,청담동,2,10.0,서울특별시 강남구 청담동 2-10,127.04069478614201,37.5229531527734,103002,447052.40897075686,203597.35284496727,1001125.0
20474446,화인미트,Q04A01,라면김밥분식,서울특별시,11680,강남구,1168061000,대치2동,997,10.0,서울특별시 강남구 대치동 997-10,127.066427476453,37.5087875340833,105001,445481.4995992803,205873.19102955871,1001091.0
20467206,더키친살바토레쿠오모,Q06A01,정통양식/경양식,서울특별시,11680,강남구,1168054500,압구정동,646,2.0,서울특별시 강남구 신사동 646-2,127.03602121690399,37.5256903387405,104001,447356.0339387022,203184.1005850489,1001141.0
20757907,바비쁘띠센터,F01A02,발/네일케어,서울특별시,11680,강남구,1168064000,역삼1동,619,5.0,서울특별시 강남구 역삼동 619-5,127.027155776037,37.50182984931121,502001,444707.55948964827,202401.2029825601,1001085.0
20764457,RPM노래방,N02A01,노래방,서울특별시,11680,강남구,1168054500,압구정동,658,,서울특별시 강남구 신사동 658,127.03742112777799,37.526801039969705,301001,447479.356241337,203307.79686767765,1001141.0
20780998,아트넷미술,R05A01,서예/서화/미술,서울특별시,11680,강남구,1168056500,청담동,134,20.0,서울특별시 강남구 청담동 134-20,127.05760294292,37.522440520842096,203001,446996.2941628564,205092.0413297432,1001473.0
20784157,버드크럽당구장,N01A03,당구장,서울특별시,11680,강남구,1168056500,청담동,124,19.0,서울특별시 강남구 청담동 124-19,127.05003693108999,37.5249298866423,303001,447272.19998281257,204423.06659841407,1001133.0
20745165,개그스토리편의점,D03A01,편의점,서울특별시,11680,강남구,1168052100,논현1동,5,4.0,서울특별시 강남구 논현동 5-4,127.023751162943,37.5174890970778,120003,446445.4544664957,202099.71721560296,1001117.0
20740283,현대자동차,F14A01,자동차정비/카센타,서울특별시,11680,강남구,1168056500,청담동,76,15.0,서울특별시 강남구 청담동 76-15,127.050313533878,37.520066424507796,402001,446732.42965889577,204447.80589421466,1000939.0
20762305,창의융합과학원,R01A01,학원-입시,서울특별시,11680,강남구,1168061000,대치2동,50,8.0,서울특별시 강남구 대치동 50-8,127.069986217241,37.497273062929104,201001,444203.7697266182,206188.78779179792,1001068.0
20747598,디엔지필라테코리아,F01A03,비만/피부관리,서울특별시,11680,강남구,1168056500,청담동,87,8.0,서울특별시 강남구 청담동 87-8,127.04089921613001,37.5237747706944,503001,447143.60611414775,203615.38447654922,1001125.0
20780192,자끄떼상쥬,F01A01,여성미용실,서울특별시,11680,강남구,1168051000,신사동,534,27.0,서울특별시 강남구 신사동 534-27,127.02249199424101,37.5212270573936,501001,446860.2936194311,201988.30144891085,1001135.0
20765219,메타코드,R01A01,학원-입시,서울특별시,11680,강남구,1168064000,역삼1동,705,24.0,서울특별시 강남구 역삼동 705-24,127.04821421522499,37.50543442306391,201001,445108.36632950365,204263.05453115108,1001087.0
20792158,MAY,D05A01,일반의류,서울특별시,11680,강남구,1168063000,대치4동,938,24.0,서울특별시 강남구 대치동 938-24,127.054649873493,37.49735857342539,701001,444212.3623830606,204832.6097479784,1001071.0
20758490,씨티카페,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168064000,역삼1동,829,,서울특별시 강남구 역삼동 829,127.03287955599501,37.4956145139892,109001,444017.8993841251,202907.5594111378,1001066.0
20765096,놀이터이용원,F01A04,남성미용실,서울특별시,11680,강남구,1168053100,논현2동,117,3.0,서울특별시 강남구 논현동 117-3,127.038625988951,37.5166650040319,501002,446354.42648469977,203414.76108111782,1001115.0
20782290,주스에비뉴,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168060000,대치1동,670,,서울특별시 강남구 대치동 670,127.05708145232799,37.491953639594605,109001,443612.61288115475,205047.99455882626,1001054.0
20789511,브로드웨이뮤지컬센터,R07A06,학원-배우/탤런트,서울특별시,11680,강남구,1168051000,신사동,561,17.0,서울특별시 강남구 신사동 561-17,127.025123192791,37.518978155033295,203011,446610.7526177107,202220.96713220674,1000905.0
20736685,학연학원,R01A01,학원-입시,서울특별시,11680,강남구,1168056500,청담동,71,20.0,서울특별시 강남구 청담동 71-20,127.05531458984899,37.521791501759,201001,446924.1397707178,204889.79559433585,1001130.0
20740098,베네통,D05A03,여성의류전문점,서울특별시,11680,강남구,1168058000,삼성1동,159,7.0,서울특별시 강남구 삼성동 159-7,127.05974496334998,37.5086083814458,701003,445461.21984002827,205282.36862550775,1001496.0
20755307,DPERI,D05A08,맞춤양복/양복점,서울특별시,11680,강남구,1168051000,신사동,502,11.0,서울특별시 강남구 신사동 502-11,127.019683334093,37.5171400358269,701008,446406.63006621646,201740.1096514052,1001470.0
20700088,일피아체,Q06A01,정통양식/경양식,서울특별시,11680,강남구,1168065000,역삼2동,708,16.0,서울특별시 강남구 역삼동 708-16,127.04779867240299,37.5034217200427,104001,444884.9634541259,204226.42609067613,1001077.0
20697584,부자집소머리곰탕,Q01A09,설렁탕집,서울특별시,11680,강남구,1168064000,역삼1동,664,32.0,서울특별시 강남구 역삼동 664-32,127.04025989966699,37.50567642158789,101009,445134.89444782026,203559.73007736664,1001081.0
20722029,공차,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168058000,삼성1동,159,7.0,서울특별시 강남구 삼성동 159-7,127.05974496334998,37.5086083814458,109001,445461.21984002827,205282.36862550775,1001496.0
20697049,시티스코리아,Q06A01,정통양식/경양식,서울특별시,11680,강남구,1168064000,역삼1동,644,11.0,서울특별시 강남구 역삼동 644-11,127.035010131595,37.5014167141484,104001,444661.9362001913,203095.72799643164,1001085.0
20693283,라바뜨,Q06A01,정통양식/경양식,서울특별시,11680,강남구,1168054500,압구정동,663,24.0,서울특별시 강남구 신사동 663-24,127.03899126085301,37.5261110066291,104001,447402.8275114224,203446.6186984063,1001141.0
20718531,윤헤어라인,F01A01,여성미용실,서울특별시,11680,강남구,1168052100,논현1동,18,,서울특별시 강남구 논현동 18,127.020384951093,37.5145237958128,501001,446116.2737627802,201802.1991765645,1000888.0
20775942,SKfC,Q07A04,패스트푸드,서울특별시,11680,강남구,1168064000,역삼1동,683,26.0,서울특별시 강남구 역삼동 683-26,127.04481122773501,37.5079839718125,106004,445391.1848194818,203962.03088875272,1001087.0
20728905,플러스당구장,N01A03,당구장,서울특별시,11680,강남구,1168052100,논현1동,127,1.0,서울특별시 강남구 논현동 127-1,127.028458386738,37.513022648004295,303001,445949.85068657674,202516.00842367305,1001102.0
20756949,버버리,D05A01,일반의류,서울특별시,11680,강남구,1168058000,삼성1동,159,7.0,서울특별시 강남구 삼성동 159-7,127.05974496334998,37.5086083814458,701001,445461.21984002827,205282.36862550775,1001496.0
20611723,군산복집,Q03A20,복전문,서울특별시,11680,강남구,1168064000,역삼1동,840,7.0,서울특별시 강남구 역삼동 840-7,127.03646092893,37.4914899088547,103019,443560.2388106328,203224.43975268953,1000902.0
20604997,에렉스에프앤비용궁,Q02A00,중국음식/중국집,서울특별시,11680,강남구,1168058000,삼성1동,159,,서울특별시 강남구 삼성동 159,127.05818825950399,37.5109747661734,102001,445723.7720925207,205144.56977061238,1000935.0
20686144,보리밀,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168058000,삼성1동,162,20.0,서울특별시 강남구 삼성동 162-20,127.06408411767401,37.5143825666321,101001,446102.3333249283,205665.5798122005,1000931.0
20692910,고센,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168056500,청담동,88,23.0,서울특별시 강남구 청담동 88-23,127.041412666041,37.5252026016855,101001,447302.09737200936,203660.70235005574,1001138.0
20684845,명동칼국수,Q04A02,국수/만두/칼국수,서울특별시,11680,강남구,1168065600,도곡2동,417,1.0,서울특별시 강남구 도곡동 417-1,127.044794643006,37.485313254225204,105002,442875.0295851599,203961.76197580624,1001035.0
20704288,나오미,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168064000,역삼1동,823,6.0,서울특별시 강남구 역삼동 823-6,127.03205254756901,37.498355960388,109001,444322.13902857614,202834.32293227085,1001073.0
20716233,새로나두피,F01A03,비만/피부관리,서울특별시,11680,강남구,1168053100,논현2동,117,1.0,서울특별시 강남구 논현동 117-1,127.038321865986,37.5165634123603,503001,446343.1400989024,203387.87944167102,1001115.0
20720505,미플프리미엄프리미아모비프러스,F01A03,비만/피부관리,서울특별시,11680,강남구,1168053100,논현2동,254,4.0,서울특별시 강남구 논현동 254-4,127.041850134646,37.514880085653296,503001,446156.4450439424,203699.88236107986,1000924.0
20704658,세이크리닉,F01A03,비만/피부관리,서울특별시,11680,강남구,1168053100,논현2동,115,14.0,서울특별시 강남구 논현동 115-14,127.036023251014,37.515859874004796,503001,446264.9759533322,203184.69818282712,1001115.0
20563152,트라이마크인더스트리스인터내셔날,D05A07,셔츠/내의/속옷,서울특별시,11680,강남구,1168064000,역삼1동,619,28.0,서울특별시 강남구 역삼동 619-28,127.02746218799801,37.5008772544408,701007,444601.841642072,202428.327785808,1001085.0
20563624,신궁전통한과,Q08A04,떡/한과집,서울특별시,11680,강남구,1168056500,청담동,4,1.0,서울특별시 강남구 청담동 4-1,127.044106836317,37.5233051968974,108004,447091.61741312407,203898.95422045566,1000927.0
20883064,대박노래방,N02A01,노래방,서울특별시,11680,강남구,1168061000,대치2동,995,8.0,서울특별시 강남구 대치동 995-8,127.064265888931,37.5079775006154,301001,445391.4635229833,205682.1354614369,1001091.0
20582614,명동칼국수,Q04A02,국수/만두/칼국수,서울특별시,11680,강남구,1168063000,대치4동,897,,서울특별시 강남구 대치동 897,127.050044694901,37.502899170118496,105002,444827.0703856447,204425.05342352312,1001082.0
20578779,투썸플레이스코엑스메가박스점,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168058000,삼성1동,159,,서울특별시 강남구 삼성동 159,127.057100286394,37.5129393969289,109001,445941.76218122244,205048.24701150547,1000935.0
20598793,밥드림,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168053100,논현2동,73,8.0,서울특별시 강남구 논현동 73-8,127.0313756137,37.518362818898,101001,446542.6240370953,202773.72306557413,1000908.0
20571726,전주식당,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168065500,도곡1동,942,6.0,서울특별시 강남구 도곡동 942-6,127.034062904103,37.4897853500832,101001,443370.9757377505,203012.43772294602,1001047.0
20854329,푸른셀피부관리,F01A03,비만/피부관리,서울특별시,11680,강남구,1168060000,대치1동,626,,서울특별시 강남구 대치동 626,127.05914706933399,37.4931595049826,503001,443746.56092897005,205230.58319030155,1001054.0
20855889,티월드,D18A02,핸드폰소매,서울특별시,11680,강남구,1168060000,대치1동,1021,9.0,서울특별시 강남구 대치동 1021-9,127.060742352379,37.49851547181369,601002,444341.093322489,205371.2760839285,1001065.0
20854266,유미세탁,F02A01,세탁소/빨래방,서울특별시,11680,강남구,1168061000,대치2동,316,,서울특별시 강남구 대치동 316,127.065897098053,37.4996105819766,401001,444462.94300552923,205827.010759632,1000921.0
20874820,해커스패스닷컴,R03A05,학원/국가고시,서울특별시,11680,강남구,1168064000,역삼1동,815,4.0,서울특별시 강남구 역삼동 815-4,127.026806996751,37.500817795204796,201008,444595.2257334343,202370.39476451487,1001085.0
20873483,대가떡,Q08A03,떡전문,서울특별시,11680,강남구,1168060000,대치1동,629,,서울특별시 강남구 대치동 629,127.05850774773701,37.492739924937,108003,443699.9576999955,205174.07467342788,1001054.0
20882208,먹쇠네,Q01A02,갈비/삼겹살,서울특별시,11680,강남구,1168061000,대치2동,995,8.0,서울특별시 강남구 대치동 995-8,127.064265888931,37.5079775006154,101002,445391.4635229833,205682.1354614369,1001091.0
20868653,앤네이처미용실,F01A01,여성미용실,서울특별시,11680,강남구,1168053100,논현2동,86,7.0,서울특별시 강남구 논현동 86-7,127.030898877164,37.5149889713456,501001,446168.15567205526,202731.70072836688,1001112.0
20888041,골든볼,N01A03,당구장,서울특별시,11680,강남구,1168064000,역삼1동,735,34.0,서울특별시 강남구 역삼동 735-34,127.034264069609,37.498752503927,303001,444366.2191057489,203029.8660250041,1001073.0
20855703,스페셜리스트,D05A03,여성의류전문점,서울특별시,11680,강남구,1168060000,대치1동,506,,서울특별시 강남구 대치동 506,127.062980857277,37.4931449224312,701003,443745.16238774784,205569.6196479469,1001053.0
20857562,휴브레인,R01A01,학원-입시,서울특별시,11680,강남구,1168051000,신사동,570,5.0,서울특별시 강남구 신사동 570-5,127.02717893310101,37.52444646769701,201001,447217.71720754314,202402.52552354298,1000899.0
20883884,선경식당,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168060000,대치1동,506,,서울특별시 강남구 대치동 506,127.062980857277,37.4931449224312,101001,443745.16238774784,205569.6196479469,1001053.0
20853271,리틀팍스어학원,R04A02,학원-어린이영어,서울특별시,11680,강남구,1168060000,대치1동,629,,서울특별시 강남구 대치동 629,127.05850774773701,37.492739924937,202002,443699.9576999955,205174.07467342788,1001054.0
20855244,레드매쓰,R01A01,학원-입시,서울특별시,11680,강남구,1168061000,대치2동,986,6.0,서울특별시 강남구 대치동 986-6,127.064463243003,37.50032008114079,201001,444541.6004225211,205700.1668763417,1000921.0
