area_code,area_name,total,m,fm,age10,age20,age30,age40,age50,age60,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
1000106,성덕정17길,234,123,111,0,22,46,59,61,46,0,6,25,28,32,32,0,16,21,31,29,14
1000105,서울숲2길,1098,643,455,4,148,231,308,246,161,1,54,128,179,154,127,3,94,103,129,92,34
1000104,상원길,1553,997,556,1,213,448,451,293,147,0,80,306,313,206,92,1,133,142,138,87,55
1000103,상원12길,170,105,65,0,29,38,48,39,16,0,12,24,32,26,11,0,17,14,16,13,5
1000102,사근동길,30,18,12,0,4,11,10,3,2,0,3,4,6,3,2,0,1,7,4,0,0
1000101,무학봉길,5,3,2,0,0,2,1,2,0,0,0,0,1,2,0,0,0,2,0,0,0
1000100,무학봉28길,134,60,74,0,14,32,32,32,24,0,4,9,14,18,15,0,10,23,18,14,9
1000099,무학로6길,387,216,171,1,41,57,105,109,74,1,19,34,59,61,42,0,22,23,46,48,32
1000098,무수막길,153,74,79,0,30,37,29,36,21,0,10,24,13,14,13,0,20,13,16,22,8
1000097,매봉길,10,7,3,0,1,1,3,2,3,0,1,1,1,2,2,0,0,0,2,0,1
1000096,마조로1길,216,79,137,0,27,47,75,56,11,0,10,16,26,18,9,0,17,31,49,38,2
1000095,마조로16길,839,589,250,3,67,159,207,248,155,1,29,107,146,175,131,2,38,52,61,73,24
1000094,마장로39길,107,51,56,0,14,14,32,39,8,0,5,9,19,15,3,0,9,5,13,24,5
1000093,마장로27길,77,22,55,0,13,19,21,19,5,0,2,3,5,9,3,0,11,16,16,10,2
1000091,둘레9길,391,231,160,1,42,91,112,100,45,1,23,48,66,57,36,0,19,43,46,43,9
1000090,금호산길,436,156,280,1,58,94,115,116,52,0,16,36,35,43,26,1,42,58,80,73,26
1000089,금호산2길,36,12,24,0,3,9,13,7,4,0,0,4,2,3,3,0,3,5,11,4,1
1000088,고산자로6길,9832,3564,6268,12,910,1707,2991,3681,531,6,532,1113,996,549,368,6,378,594,1995,3132,163
1000087,후암로28길,209,92,117,1,45,39,58,48,18,0,13,17,27,22,13,1,32,22,31,26,5
1000086,효창원로39길,57,31,26,0,7,12,20,17,1,0,2,9,14,6,0,0,5,3,6,11,1
1000085,회나무로13길,85,46,39,0,31,31,11,8,4,0,17,17,7,2,3,0,14,14,4,6,1
1000084,한남대로20길,772,432,340,5,157,249,194,92,75,4,61,138,116,61,52,1,96,111,78,31,23
1000082,한강대로7길,491,331,160,3,53,90,97,85,163,2,35,67,78,58,91,1,18,23,19,27,72
1000081,한강대로62길,742,505,237,0,117,159,174,181,111,0,78,110,124,112,81,0,39,49,50,69,30
1000080,한강대로52길,1146,735,411,7,211,369,282,165,112,2,88,226,206,124,89,5,123,143,76,41,23
1000079,한강대로43길,5969,3751,2218,6,881,1512,1596,1228,746,2,405,967,1116,779,482,4,476,545,480,449,264
1000078,한강대로15길,1230,345,885,6,484,458,128,89,65,0,63,101,70,67,44,6,421,357,58,22,21
1000077,한강대로104길,11313,4081,7232,73,6404,2304,1335,648,549,12,827,1394,1023,476,349,61,5577,910,312,172,200
1000076,청파로73길,1175,614,561,3,133,334,316,256,133,1,55,149,141,153,115,2,78,185,175,103,18
1000075,청파로71길,228,112,116,0,31,46,76,62,13,0,8,22,28,45,9,0,23,24,48,17,4
1000074,청파로47나길,171,97,74,0,31,40,42,29,29,0,13,21,28,18,17,0,18,19,14,11,12
1000073,청파로47길,969,423,546,3,154,238,252,221,101,0,58,104,114,92,55,3,96,134,138,129,46
1000072,장문로45길,55,13,42,0,5,17,11,15,7,0,1,3,4,4,1,0,4,14,7,11,6
1000071,이태원로54길,2259,1093,1166,8,590,664,534,370,93,4,301,414,243,81,50,4,289,250,291,289,43
1000070,이태원로27길,629,356,273,2,252,160,90,69,56,1,133,103,47,40,32,1,119,57,43,29,24
1000069,이촌로22길,279,165,114,0,67,53,57,57,45,0,38,28,30,37,32,0,29,25,27,20,13
1000068,원효로89길,893,734,159,0,144,365,193,148,43,0,108,290,167,132,37,0,36,75,26,16,6
1000067,원효로53길,867,532,335,3,88,226,226,188,136,1,37,135,152,125,82,2,51,91,74,63,54
1000066,원효로41길,1490,1016,474,11,239,497,402,213,128,7,145,354,295,131,84,4,94,143,107,82,44
1000065,원효로19길,1038,733,305,1,164,326,306,147,94,0,92,241,241,102,57,1,72,85,65,45,37
1000064,우사단로4길,152,91,61,0,17,20,31,53,31,0,5,4,13,42,27,0,12,16,18,11,4
1000063,우사단로14길,1886,905,981,6,287,845,503,172,73,2,71,378,331,106,17,4,216,467,172,66,56
1000062,우사단로10길,87,39,48,0,14,22,18,21,12,0,1,12,6,14,6,0,13,10,12,7,6
1000061,신흥로20길,216,93,123,1,45,55,62,32,21,0,13,27,26,13,14,1,32,28,36,19,7
1000060,소월로20길,136,53,83,2,28,33,38,24,11,1,10,11,10,12,9,1,18,22,28,12,2
1000059,서빙고로71길,469,283,186,0,49,110,129,92,89,0,24,48,58,74,79,0,25,62,71,18,10
1000058,백범로90길,256,155,101,0,17,44,77,69,49,0,9,26,44,43,33,0,8,18,33,26,16
1000057,백범로79길,725,440,285,1,87,182,191,150,114,0,28,104,127,99,82,1,59,78,64,51,32
1000056,두텁바위로1길,2758,1484,1274,17,567,761,670,465,278,10,193,375,378,314,214,7,374,386,292,151,64
1000055,대사관로34길,291,142,149,0,46,72,63,65,45,0,15,39,31,33,24,0,31,33,32,32,21
1000054,녹사평대로46길,74,46,28,0,25,28,13,7,1,0,17,17,9,2,1,0,8,11,4,5,0
1000053,녹사평대로40나길,65,29,36,0,26,15,11,11,2,0,9,8,6,4,2,0,17,7,5,7,0
1000052,녹사평대로32길,389,218,171,1,65,79,64,76,104,0,39,42,27,39,71,1,26,37,37,37,33
1000051,녹사평대로26길,2081,1090,991,0,223,565,517,555,221,0,63,223,249,399,156,0,160,342,268,156,65
1000050,녹사평대로11길,267,175,92,2,32,69,95,48,21,2,17,38,68,33,17,0,15,31,27,15,4
1000049,퇴계로90길,599,220,379,2,83,143,132,146,93,1,32,50,53,46,38,1,51,93,79,100,55
1000048,퇴계로8길,2397,1293,1104,5,405,764,645,368,210,1,122,429,390,213,138,4,283,335,255,155,72
1000047,퇴계로56길,1285,1042,243,1,115,426,369,208,166,0,74,345,331,164,128,1,41,81,38,44,38
1000046,퇴계로46길,2119,1001,1118,3,376,547,539,460,194,0,76,193,259,316,157,3,300,354,280,144,37
1000045,퇴계로18길,3099,1354,1745,13,582,798,684,606,416,2,186,414,346,220,186,11,396,384,338,386,230
1000044,퇴계로12길,1154,488,666,6,238,307,220,250,133,0,41,117,109,138,83,6,197,190,111,112,50
1000043,청구로1길,250,84,166,0,58,47,50,60,35,0,14,24,20,18,8,0,44,23,30,42,27
1000042,청구로17길,1721,804,917,4,385,619,362,227,124,0,76,260,197,171,100,4,309,359,165,56,24
1000041,장충단로8길,3242,1195,2047,12,1130,862,584,346,308,3,246,310,299,188,149,9,884,552,285,158,159
1000040,삼일대로4길,957,571,386,5,134,250,244,170,154,0,50,133,171,105,112,5,84,117,73,65,42
1000039,명동길,36306,17786,18520,66,5013,13799,10352,5783,1293,19,1720,5976,5440,3770,861,47,3293,7823,4912,2013,432
1000037,동호로20길,854,337,517,11,277,243,156,110,57,2,105,82,67,47,34,9,172,161,89,63,23
1000036,동호로15길,4108,2168,1940,6,1596,1349,737,308,112,3,612,748,527,208,70,3,984,601,210,100,42
1000035,동호로11길,17,11,6,0,1,1,6,7,2,0,1,0,4,5,1,0,0,1,2,2,1
1000034,동호로10길,1587,702,885,6,338,439,348,320,136,3,101,190,183,157,68,3,237,249,165,163,68
1000033,다산로39길,1339,742,597,1,132,284,315,386,221,0,67,191,173,204,107,1,65,93,142,182,114
1000032,다산로38길,1628,724,904,7,502,469,333,213,104,5,148,214,171,121,65,2,354,255,162,92,39
1000031,다산로36길,70,42,28,0,10,17,15,22,6,0,5,11,9,13,4,0,5,6,6,9,2
1000030,다산로33길,396,202,194,1,75,81,95,101,43,0,35,48,50,42,27,1,40,33,45,59,16
1000029,난계로21길,252,160,92,1,36,48,80,65,22,1,14,29,58,42,16,0,22,19,22,23,6
1000028,난계로11길,1823,1066,757,4,357,503,358,332,269,0,182,304,229,191,160,4,175,199,129,141,109
1000027,필운대로1길,4,1,3,0,0,2,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0
1000026,평창길,206,101,105,0,31,49,50,51,25,0,5,28,30,23,15,0,26,21,20,28,10
1000025,통일로12길,236,94,142,0,17,58,66,79,16,0,3,12,32,36,11,0,14,46,34,43,5
1000024,창신길,271,69,202,0,28,33,35,105,70,0,9,13,13,22,12,0,19,20,22,83,58
1000023,창신5길,8,3,5,0,0,0,4,2,2,0,0,0,1,1,1,0,0,0,3,1,1
1000022,창신2길,56,26,30,0,3,5,12,27,9,0,2,4,6,10,4,0,1,1,6,17,5
1000021,창경궁로35길,1114,326,788,2,234,297,352,185,44,0,24,87,113,71,31,2,210,210,239,114,13
1000020,지봉로8길,195,97,98,0,22,38,58,53,24,0,9,21,25,31,11,0,13,17,33,22,13
1000019,종로65길,486,250,236,1,63,102,127,99,94,1,26,50,59,49,65,0,37,52,68,50,29
1000016,자하문로7길,624,398,226,0,103,191,172,94,64,0,58,124,106,62,48,0,45,67,66,32,16
1000015,이화장길,1996,960,1036,1,341,572,527,406,149,0,129,224,279,236,92,1,212,348,248,170,57
1000014,율곡로16길,103,90,13,0,9,30,21,29,14,0,7,27,20,26,10,0,2,3,1,3,4
1000013,율곡로10길,2228,1612,616,3,289,694,650,372,220,2,150,521,508,265,166,1,139,173,142,107,54
1000012,옥인길,469,195,274,0,78,107,140,109,35,0,15,34,73,55,18,0,63,73,67,54,17
1000011,숭인동길,24,5,19,0,3,0,6,6,9,0,0,0,3,2,0,0,3,0,3,4,9
1000010,성균관로5길,133,82,51,0,13,10,11,16,83,0,4,5,5,6,62,0,9,5,6,10,21
1000009,삼청로5길,449,169,280,1,109,131,93,71,44,0,25,47,45,31,21,1,84,84,48,40,23
1000008,북촌로5나길,1693,1128,565,3,130,486,588,407,79,1,49,308,423,297,50,2,81,178,165,110,29
1000007,북촌로5길,57,24,33,0,3,15,12,15,12,0,1,6,5,5,7,0,2,9,7,10,5
1000006,북촌로11길,12,5,7,0,6,2,0,2,2,0,1,1,0,2,1,0,5,1,0,0,1
1000005,백석동길,139,73,66,0,27,38,27,29,18,0,11,16,13,19,14,0,16,22,14,10,4
1000004,명륜길,18,8,10,0,5,9,3,1,0,0,1,5,2,0,0,0,4,4,1,1,0
1000003,돈화문로11가길,1048,569,479,0,157,246,272,224,149,0,42,112,165,135,115,0,115,134,107,89,34
1000001,계동길,829,356,473,4,176,244,175,163,67,4,52,89,76,85,50,0,124,155,99,78,17
